20010928   6313440   28.3667   104.7170     11.000  4.3    0.00    0.00   0.00       6938 0
20010928  22374700   29.9000   102.0000      2.000  2.1    0.00    0.00   0.00       6963 0
20010928  22583560   29.9167   102.0330     11.000  2.2    0.00    0.00   0.00       6964 0
20010929   8333680   29.9000   102.0330     10.000  2.2    0.00    0.00   0.00       6979 0
20010930   1375400   29.9333   101.9670     11.000  2.1    0.00    0.00   0.00       7013 0
20011005  11590670   31.7167   102.7670      3.000  1.7    0.00    0.00   0.00       7150 0
20011005  18302950   29.4833   102.1330      5.000  2.6    0.00    0.00   0.00       7158 0
20011009    513710   29.3667   102.0330      1.000  2.5    0.00    0.00   0.00       7194 0
20011009   1322100   29.3833   101.0830      0.000  3.0    0.00    0.00   0.00       7195 0
20011012  21051860   30.1833   102.5170      0.000  2.8    0.00    0.00   0.00       7259 0
20011013  18343230   30.1000   102.0330     12.000  2.4    0.00    0.00   0.00       7278 0
20011014  15412320   30.1833   102.5170      0.000  2.9    0.00    0.00   0.00       7298 0
20011014  15423550   30.1833   102.4830     10.000  2.3    0.00    0.00   0.00       7299 0
20011015  19451190   30.1167   102.9670     11.000  2.5    0.00    0.00   0.00       7335 0
20011016  17062410   29.0333   102.0170      8.000  2.2    0.00    0.00   0.00       7355 0
20011018  15573210   31.8667   102.9830      1.000  2.0    0.00    0.00   0.00       7392 0
20011018  20195700   31.5833   101.7830      0.000  2.8    0.00    0.00   0.00       7400 0
20011020   7034790   29.2833   103.1670      5.000  2.1    0.00    0.00   0.00       7448 0
20011020   7371130   28.7667   102.2330      8.000  2.4    0.00    0.00   0.00       7453 0
20011022  23065390   30.7833   100.5670      2.000  2.7    0.00    0.00   0.00       7543 0
20011023  10335480   29.5167   103.0830      0.000  1.9    0.00    0.00   0.00       7551 0
20011023  18315850   29.5167   103.1500      0.000  2.0    0.00    0.00   0.00       7564 0
20011024   9195110   29.4833   101.0330      0.000  2.6    0.00    0.00   0.00       7576 0
